id,key,value,type
8930360,lanes,2,regular
8930360,name,Virginia Swan Place,regular
8930360,sidewalk,both,regular
8930360,surface,asphalt,regular
8930360,cfcc,A41,tiger
8930360,county,"Santa Clara, CA",tiger
8930360,name_base,Virginia Swan,tiger
8930360,name_type,Pl,tiger
8930360,reviewed,no,tiger
8930369,highway,residential,regular
8930369,lanes,2,regular
8930369,name,Toni Court,regular
8930369,sidewalk,none,regular
8930369,surface,asphalt,regular
8930369,cfcc,A41,tiger
8930369,county,"Santa Clara, CA",tiger
8930369,name_base,Toni,tiger
8930369,name_type,Ct,tiger
8930369,reviewed,no,tiger
8930459,highway,residential,regular
8930459,name,Crescent Court,regular
8930459,sidewalk,none,regular
8930459,cfcc,A41,tiger
8930459,county,"Santa Clara, CA",tiger
8930459,name_base,Crescent,tiger
8930459,name_type,Ct,tiger
8930459,reviewed,no,tiger
8930462,highway,residential,regular
8930462,name,Pine Grove Way,regular
8930462,cfcc,A41,tiger
8930462,county,"Santa Clara, CA",tiger
8930462,name_base,Pine Grove,tiger
8930462,name_type,Way,tiger
8930531,highway,residential,regular
8930531,name,Giannini Drive,regular
8930531,cfcc,A41,tiger
8930531,county,"Santa Clara, CA",tiger
8930531,name_base,Giannini,tiger
8930531,name_type,Dr,tiger
8930609,highway,residential,regular
8930609,name,Barranca Drive,regular
8930609,sidewalk,none,regular
8930609,cfcc,A41,tiger
8930609,county,"Santa Clara, CA",tiger
8930609,name_base,Barranca:Belleville,tiger
8930609,name_type,Dr:Way,tiger
8930609,reviewed,no,tiger
8930668,highway,residential,regular
8930668,lanes,2,regular
8930668,name,Poppy Way,regular
8930668,sidewalk,both,regular
8930668,cfcc,A41,tiger
8930668,county,"Santa Clara, CA",tiger
8930668,name_base,Poppy,tiger
8930668,name_type,Way,tiger
8930693,bicycle,yes,regular
8930693,highway,footway,regular
8930726,highway,residential,regular
8930726,name,Almaden Avenue,regular
8930726,sidewalk,right,regular
8930726,cfcc,A41,tiger
8930726,county,"Santa Clara, CA",tiger
8930726,name_base,Almaden,tiger
8930726,name_type,Ave,tiger
8930726,reviewed,no,tiger
8930752,highway,residential,regular
8930752,lanes,2,regular
8930752,maxspeed,25 mph,regular
8930752,name,Regnart Road,regular
8930752,sidewalk,both,regular
8930752,maxspeed,sign,source
8930752,surface,paved,regular
8930752,cfcc,A41,tiger
8930752,county,"Santa Clara, CA",tiger
8930752,name_base,Regnart,tiger
8930752,name_type,Rd,tiger
8930758,highway,residential,regular
8930758,name,Sunderland Drive,regular
8930758,sidewalk,both,regular
8930758,cfcc,A41,tiger
8930758,county,"Santa Clara, CA",tiger
8930758,name_base,Sunderland,tiger
8930758,name_type,Dr,tiger
8930758,reviewed,no,tiger
8930768,highway,residential,regular
8930768,name,Huntingdon Drive,regular
8930768,cfcc,A41,tiger
8930768,county,"Santa Clara, CA",tiger
8930768,name_base,Huntingdon,tiger
8930768,name_type,Dr,tiger
8930768,zip_left,95129,tiger
8930768,zip_right,95129,tiger
8930952,highway,residential,regular
8930952,name,Krista Court,regular
8930952,sidewalk,none,regular
8931199,highway,residential,regular
8931199,name,Oxford Drive,regular
8931199,cfcc,A41,tiger
8931199,county,"Santa Clara, CA",tiger
8931199,name_base,Oxford,tiger
8931199,name_type,Dr,tiger
8931230,highway,residential,regular
8931230,name,Bianchi Way,regular
8931230,cfcc,A41,tiger
8931230,county,"Santa Clara, CA",tiger
8931230,name_base,Bianchi,tiger
8931230,name_type,Way,tiger
8931230,reviewed,no,tiger
8931250,highway,residential,regular
8931250,name,Dumas Drive,regular
8931250,sidewalk,both,regular
8931250,cfcc,A41,tiger
8931250,county,"Santa Clara, CA",tiger
8931250,name_base,Dumas,tiger
8931250,name_type,Dr,tiger
8931250,reviewed,no,tiger
8931304,highway,residential,regular
8931304,name,Noel Avenue,regular
8931304,sidewalk,both,regular
8931304,cfcc,A41,tiger
8931304,county,"Santa Clara, CA",tiger
8931304,name_base,Noel,tiger
8931304,name_type,Ave,tiger
8931353,cycleway,shared_lane,regular
8931353,highway,residential,regular
8931353,name,Mira Vista Road,regular
8931353,sidewalk,none,regular
8931354,cycleway,shared_lane,regular
8931354,highway,unclassified,regular
8931354,name,Mira Vista Road,regular
8931354,sidewalk,none,regular
8931362,highway,residential,regular
8931362,name,Addington Court,regular
8931362,sidewalk,both,regular
8931362,cfcc,A41,tiger
8931362,county,"Santa Clara, CA",tiger
8931362,name_base,Addington,tiger
8931362,name_type,Ct,tiger
8931362,reviewed,no,tiger
8931364,highway,residential,regular
8931364,name,Bixby Drive,regular
8931364,sidewalk,both,regular
8931364,cfcc,A41,tiger
8931364,county,"Santa Clara, CA",tiger
8931364,name_base,Bixby,tiger
8931364,name_type,Dr,tiger
8931366,highway,residential,regular
8931366,maxspeed,25 mph,regular
8931366,name,Meteor Drive,regular
8931366,sidewalk,both,regular
8931366,cfcc,A41,tiger
8931366,county,"Santa Clara, CA",tiger
8931366,name_base,Meteor,tiger
8931366,name_type,Dr,tiger
8931366,reviewed,no,tiger
8931439,highway,residential,regular
8931439,name,Longfellow Way,regular
8931439,surface,asphalt,regular
8931439,cfcc,A41,tiger
8931439,county,"Santa Clara, CA",tiger
8931439,name_base,Longfellow,tiger
8931439,name_type,Way,tiger
8931455,highway,residential,regular
8931455,name,Forest Knoll Drive,regular
8931455,cfcc,A41,tiger
8931455,county,"Santa Clara, CA",tiger
8931455,name_base,Forest Knoll,tiger
8931455,name_type,Dr,tiger
8931455,reviewed,no,tiger
8931491,highway,residential,regular
8931491,name,Elmsford Drive,regular
8931491,sidewalk,both,regular
8931491,cfcc,A41,tiger
8931491,county,"Santa Clara, CA",tiger
8931491,name_type,Dr,tiger
8931521,highway,residential,regular
8931521,name,Blazingwood Avenue,regular
8931521,sidewalk,both,regular
8931521,cfcc,A41,tiger
8931521,county,"Santa Clara, CA",tiger
8931521,name_base,Blazingwood,tiger
8931521,name_type,Ave,tiger
8931521,reviewed,no,tiger
8931552,highway,residential,regular
8931552,name,Madrone Court,regular
8931552,name_1,Hammond-Snyder Trail,regular
8931552,sidewalk,right,regular
8931552,cfcc,A41,tiger
8931552,county,"Santa Clara, CA",tiger
8931552,name_base,Madrone,tiger
8931552,name_type,Ct,tiger
8931552,reviewed,no,tiger
8931583,highway,residential,regular
8931583,name,Olive Spring Court,regular
8931583,sidewalk,both,regular
8931583,cfcc,A41,tiger
8931583,county,"Santa Clara, CA",tiger
8931583,name_base,Olive Spring,tiger
8931583,name_type,Ct,tiger
8931583,reviewed,no,tiger
8931610,highway,residential,regular
8931610,name,Sturgeon Way,regular
8931610,cfcc,A41,tiger
8931610,county,"Santa Clara, CA",tiger
8931610,name_base,Sturgeon,tiger
8931610,name_type,Way,tiger
8931610,reviewed,no,tiger
8931728,highway,residential,regular
8931728,name,Baxley Court,regular
8931728,sidewalk,both,regular
8931728,cfcc,A41,tiger
8931728,county,"Santa Clara, CA",tiger
8931728,name_base,Baxley,tiger
8931728,name_type,Ct,tiger
8931728,reviewed,no,tiger
8931730,highway,residential,regular
8931730,name,Baxley Court,regular
8931730,sidewalk,both,regular
8931730,cfcc,A41,tiger
8931730,county,"Santa Clara, CA",tiger
8931730,name_base,Baxley,tiger
8931730,name_type,Ct,tiger
8931730,reviewed,no,tiger
8931741,highway,residential,regular
8931741,name,Dartmoor Way,regular
8931741,county,"Santa Clara, CA",tiger
8931835,highway,residential,regular
8931835,name,Tuggle Avenue,regular
8931835,sidewalk,both,regular
8931835,cfcc,A41,tiger
8931835,county,"Santa Clara, CA",tiger
8931835,name_base,Tuggle,tiger
8931835,name_type,Ave,tiger
8931846,highway,residential,regular
8931846,name,Lynton Court,regular
8931846,sidewalk,both,regular
8931846,cfcc,A41,tiger
8931846,county,"Santa Clara, CA",tiger
8931846,name_base,Lynton,tiger
8931846,name_type,Ct,tiger
8931846,reviewed,no,tiger
8931885,highway,residential,regular
8931885,name,Vernie Court,regular
8931885,sidewalk,both,regular
8931885,cfcc,A41,tiger
8931885,county,"Santa Clara, CA",tiger
8931885,name_base,Vernie,tiger
8931885,name_type,Ct,tiger
8931885,reviewed,no,tiger
8931909,highway,residential,regular
8931909,name,Annette Way,regular
8931909,sidewalk,both,regular
8931909,cfcc,A41,tiger
8931909,county,"Santa Clara, CA",tiger
8931909,name_base,Annette,tiger
8931909,name_type,Way,tiger
8931909,reviewed,no,tiger
8932030,highway,residential,regular
8932030,name,La Playa Court,regular
8932030,sidewalk,both,regular
8932030,cfcc,A41,tiger
8932030,county,"Santa Clara, CA",tiger
8932030,name_base,La Playa,tiger
8932030,name_type,Ct,tiger
8932030,reviewed,no,tiger
8932057,highway,residential,regular
8932057,name,Oakville Avenue,regular
8932057,sidewalk,both,regular
8932057,cfcc,A41,tiger
8932057,county,"Santa Clara, CA",tiger
8932057,name_base,Oakville,tiger
8932057,name_type,Ave,tiger
8932057,reviewed,no,tiger
8932058,highway,service,regular
8932058,name,Garden Manor Court,regular
8932058,cfcc,A41,tiger
8932058,county,"Santa Clara, CA",tiger
8932058,name_base,Garden Manor,tiger
8932058,name_type,Ct,tiger
8932067,highway,residential,regular
8932067,name,Stocklmeir Court,regular
8932067,name_1,Chiquita Way,regular
8932067,sidewalk,none,regular
8932067,cfcc,A41,tiger
8932067,county,"Santa Clara, CA",tiger
8932067,name_base,Stocklmeir,tiger
8932067,name_base_1,Chiquita,tiger
8932067,name_type,Ct,tiger
8932067,name_type_1,Way,tiger
8932067,reviewed,no,tiger
8932096,highway,residential,regular
8932096,name,Fallenleaf Lane,regular
8932096,sidewalk,both,regular
8932096,cfcc,A41,tiger
8932096,county,"Santa Clara, CA",tiger
8932096,name_base,Fallenleaf,tiger
8932096,name_type,Ln,tiger
8932096,reviewed,no,tiger
8932121,highway,residential,regular
8932121,lanes,2,regular
8932121,name,Fig Tree Court,regular
8932121,sidewalk,both,regular
8932121,surface,asphalt,regular
8932121,cfcc,A41,tiger
8932121,county,"Santa Clara, CA",tiger
8932121,name_base,Fig Tree,tiger
8932121,name_type,Ct,tiger
8932121,reviewed,no,tiger
8932124,highway,residential,regular
8932124,name,Calle de Barcelona,regular
8932124,sidewalk,both,regular
8932124,cfcc,A41,tiger
8932124,county,"Santa Clara, CA",tiger
8932124,name_base,Calle de Barcelona,tiger
8932124,reviewed,no,tiger
8932272,highway,residential,regular
8932272,name,Ardenwood Drive,regular
8932272,county,"Santa Clara, CA",tiger
8932353,highway,residential,regular
8932353,lanes,2,regular
8932353,name,Peach Tree Lane,regular
8932353,sidewalk,both,regular
8932353,surface,asphalt,regular
8932353,cfcc,A41,tiger
8932353,county,"Santa Clara, CA",tiger
8932353,name_base,Peachtree,tiger
8932353,name_type,Ln,tiger
8932353,reviewed,no,tiger
8932427,highway,residential,regular
8932427,name,Oak Park Drive,regular
8932427,cfcc,A41,tiger
8932427,county,"Santa Clara, CA",tiger
8932427,name_base,Oak Park,tiger
8932427,name_type,Dr,tiger
8932427,reviewed,no,tiger
8932432,highway,residential,regular
8932432,name,Cabot Place,regular
8932432,surface,asphalt,regular
8932432,cfcc,A41,tiger
8932432,county,"Santa Clara, CA",tiger
8932432,name_base,Cabot,tiger
8932432,name_type,Pl,tiger
8932433,highway,residential,regular
8932433,name,Littleoak Circle,regular
8932433,cfcc,A41,tiger
8932433,county,"Santa Clara, CA",tiger
8932433,name_base,Littleoak,tiger
8932433,name_type,Cir,tiger
8932433,reviewed,no,tiger
8932476,highway,residential,regular
8932476,name,Windsor Street,regular
8932476,cfcc,A41,tiger
8932476,county,"Santa Clara, CA",tiger
8932476,name_base,Windsor,tiger
8932476,name_type,St,tiger
8932483,highway,residential,regular
8932483,name,Willowbrook Way,regular
8932483,sidewalk,both,regular
8932483,cfcc,A41,tiger
8932483,county,"Santa Clara, CA",tiger
8932483,name_base,Willowbrook,tiger
8932483,name_type,Way,tiger
8932483,reviewed,no,tiger
8932565,highway,unclassified,regular
8932565,name,Countess Drive,regular
8932565,sidewalk,both,regular
8932565,cfcc,A41,tiger
8932565,county,"Santa Clara, CA",tiger
8932565,name_base,Countess,tiger
8932565,name_type,Dr,tiger
8932625,highway,residential,regular
8932625,name,West Estates Drive,regular
8932625,sidewalk,both,regular
8932625,cfcc,A41,tiger
8932625,county,"Santa Clara, CA",tiger
8932625,name_base,Estates,tiger
8932625,name_direction_prefix,W,tiger
8932625,name_type,Dr,tiger
8932625,reviewed,no,tiger
8932651,highway,residential,regular
8932651,lanes,2,regular
8932651,maxspeed,25 mph,regular
8932651,name,Squirewood Way,regular
8932651,sidewalk,both,regular
8932651,maxspeed,sign,source
8932651,cfcc,A41,tiger
8932651,county,"Santa Clara, CA",tiger
8932651,name_base,Squirewood,tiger
8932651,name_type,Way,tiger
8932679,highway,residential,regular
8932679,name,Loree Avenue,regular
8932679,sidewalk,both,regular
8932679,cfcc,A41,tiger
8932679,county,"Santa Clara, CA",tiger
8932679,name_base,Loree,tiger
8932679,name_type,Ave,tiger
8932680,highway,residential,regular
8932680,name,Loree Avenue,regular
8932680,sidewalk,both,regular
8932680,cfcc,A41,tiger
8932680,county,"Santa Clara, CA",tiger
8932680,name_base,Loree,tiger
8932680,name_type,Ave,tiger
8932682,highway,residential,regular
8932682,name,Loree Avenue,regular
8932682,sidewalk,both,regular
8932682,cfcc,A41,tiger
8932682,county,"Santa Clara, CA",tiger
8932682,name_base,Loree,tiger
8932682,name_type,Ave,tiger
8932682,reviewed,no,tiger
8932695,highway,residential,regular
8932695,name,Harlan Drive,regular
8932695,cfcc,A41,tiger
8932695,county,"Santa Clara, CA",tiger
8932695,name_base,Harlan,tiger
8932695,name_type,Dr,tiger
8932709,highway,residential,regular
8932709,name,Beaumont Drive,regular
8932709,cfcc,A41,tiger
8932709,county,"Santa Clara, CA",tiger
8932709,name_base,Beaumont,tiger
8932709,name_type,Dr,tiger
8932709,reviewed,no,tiger
8932737,highway,residential,regular
8932737,name,Adriana Avenue,regular
8932737,sidewalk,both,regular
8932737,cfcc,A41,tiger
8932737,county,"Santa Clara, CA",tiger
8932737,name_base,Adriana,tiger
8932737,name_type,Ave,tiger
8932777,highway,residential,regular
8932777,name,Lamont Court,regular
8932777,sidewalk,both,regular
8932777,cfcc,A41,tiger
8932777,county,"Santa Clara, CA",tiger
8932777,name_base,Lamont,tiger
8932777,name_type,Ct,tiger
8932875,highway,residential,regular
8932875,name,Golden Gate Drive,regular
8932875,cfcc,A41,tiger
8932875,county,"Santa Clara, CA",tiger
8932875,name_base,Golden Gate,tiger
8932875,name_type,Dr,tiger
8932875,reviewed,no,tiger
8932915,highway,residential,regular
8932915,name,Regency Drive,regular
8932915,cfcc,A41,tiger
8932915,county,"Santa Clara, CA",tiger
8932915,name_base,Regency,tiger
8932915,name_type,Dr,tiger
8933023,highway,residential,regular
8933023,name,Meteor Place,regular
8933023,sidewalk,both,regular
8933023,cfcc,A41,tiger
8933023,county,"Santa Clara, CA",tiger
8933023,name_base,Meteor,tiger
8933023,name_type,Pl,tiger
8933065,highway,residential,regular
8933065,name,Hooshang Court,regular
8933065,cfcc,A41,tiger
8933065,county,"Santa Clara, CA",tiger
8933065,name_base,Hooshang,tiger
8933065,name_type,Ct,tiger
8933065,reviewed,no,tiger
8933206,highway,residential,regular
8933206,name,Prouty Way,regular
8933206,cfcc,A41,tiger
8933206,county,"Santa Clara, CA",tiger
8933206,name_base,Prouty,tiger
8933206,name_type,Way,tiger
8933206,reviewed,no,tiger
8933276,highway,residential,regular
8933276,lanes,2,regular
8933276,name,Mossy Oak Court,regular
8933276,oneway,no,regular
